,TIMESTAMP,DATE,TIME,QUERY,LOG
1992,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 16,2022-12-13T15:02:37.764701Z	  256 Query	select * from Track where AlbumId = 16
1993,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 24,2022-12-13T15:02:37.765696Z	  256 Query	select * from Track where AlbumId = 24
1994,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 19,2022-12-13T15:02:37.766469Z	  256 Query	select * from Track where AlbumId = 19
1995,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 12,2022-12-13T15:02:37.767174Z	  256 Query	select * from Track where AlbumId = 12
1996,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 21,2022-12-13T15:02:37.767849Z	  256 Query	select * from Track where AlbumId = 21
1997,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 20,2022-12-13T15:02:37.768512Z	  256 Query	select * from Track where AlbumId = 20
1998,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 8,2022-12-13T15:02:37.769202Z	  256 Query	select * from Track where AlbumId = 8
1999,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 4,2022-12-13T15:02:37.769895Z	  256 Query	select * from Track where AlbumId = 4
2000,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 7,2022-12-13T15:02:37.791350Z	  256 Query	select * from Track where AlbumId = 7
2001,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 21,2022-12-13T15:02:37.792996Z	  256 Query	select * from Track where AlbumId = 21
2002,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 22,2022-12-13T15:02:37.793850Z	  256 Query	select * from Track where AlbumId = 22
2003,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 10,2022-12-13T15:02:37.794631Z	  256 Query	select * from Track where AlbumId = 10
2004,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 5,2022-12-13T15:02:37.795364Z	  256 Query	select * from Track where AlbumId = 5
2005,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 17,2022-12-13T15:02:37.836936Z	  256 Query	select * from Track where AlbumId = 17
2006,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 9,2022-12-13T15:02:37.837876Z	  256 Query	select * from Track where AlbumId = 9
2007,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 25,2022-12-13T15:02:37.838808Z	  256 Query	select * from Track where AlbumId = 25
2008,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 10,2022-12-13T15:02:37.839973Z	  256 Query	select * from Track where AlbumId = 10
2009,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 21,2022-12-13T15:02:37.841187Z	  256 Query	select * from Track where AlbumId = 21
2010,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 6,2022-12-13T15:02:37.842317Z	  256 Query	select * from Track where AlbumId = 6
2011,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 4,2022-12-13T15:02:37.843553Z	  256 Query	select * from Track where AlbumId = 4
2012,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 14,2022-12-13T15:02:37.867021Z	  256 Query	select * from Track where AlbumId = 14
2013,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 18,2022-12-13T15:02:37.868115Z	  256 Query	select * from Track where AlbumId = 18
2014,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 3,2022-12-13T15:02:37.868954Z	  256 Query	select * from Track where AlbumId = 3
2015,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 16,2022-12-13T15:02:37.881579Z	  256 Query	select * from Track where AlbumId = 16
2016,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 3,2022-12-13T15:02:37.882529Z	  256 Query	select * from Track where AlbumId = 3
2017,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 10,2022-12-13T15:02:37.895047Z	  256 Query	select * from Track where AlbumId = 10
2018,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 11,2022-12-13T15:02:37.896209Z	  256 Query	select * from Track where AlbumId = 11
2019,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 4,2022-12-13T15:02:37.897095Z	  256 Query	select * from Track where AlbumId = 4
2020,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 10,2022-12-13T15:02:37.920232Z	  256 Query	select * from Track where AlbumId = 10
2021,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 13,2022-12-13T15:02:37.921245Z	  256 Query	select * from Track where AlbumId = 13
2022,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 21,2022-12-13T15:02:37.922117Z	  256 Query	select * from Track where AlbumId = 21
2023,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 15,2022-12-13T15:02:37.923158Z	  256 Query	select * from Track where AlbumId = 15
2024,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 22,2022-12-13T15:02:37.924075Z	  256 Query	select * from Track where AlbumId = 22
2025,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 9,2022-12-13T15:02:37.925309Z	  256 Query	select * from Track where AlbumId = 9
2026,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 1,2022-12-13T15:02:37.926111Z	  256 Query	select * from Track where AlbumId = 1
2027,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 8,2022-12-13T15:02:37.969767Z	  256 Query	select * from Track where AlbumId = 8
2028,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 3,2022-12-13T15:02:37.970845Z	  256 Query	select * from Track where AlbumId = 3
2029,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 22,2022-12-13T15:02:37.980620Z	  256 Query	select * from Track where AlbumId = 22
2030,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 18,2022-12-13T15:02:37.981648Z	  256 Query	select * from Track where AlbumId = 18
2031,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 10,2022-12-13T15:02:37.982525Z	  256 Query	select * from Track where AlbumId = 10
2032,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 21,2022-12-13T15:02:37.983344Z	  256 Query	select * from Track where AlbumId = 21
2033,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 25,2022-12-13T15:02:37.984114Z	  256 Query	select * from Track where AlbumId = 25
2034,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 3,2022-12-13T15:02:37.984890Z	  256 Query	select * from Track where AlbumId = 3
2035,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 11,2022-12-13T15:02:37.995246Z	  256 Query	select * from Track where AlbumId = 11
2036,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 23,2022-12-13T15:02:37.996242Z	  256 Query	select * from Track where AlbumId = 23
2037,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 10,2022-12-13T15:02:37.997449Z	  256 Query	select * from Track where AlbumId = 10
2038,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 19,2022-12-13T15:02:37.998359Z	  256 Query	select * from Track where AlbumId = 19
2039,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 9,2022-12-13T15:02:37.999144Z	  256 Query	select * from Track where AlbumId = 9
2040,13/12/2022 15:02:37,13/12/2022,15:02:37,select * from Track where AlbumId = 21,2022-12-13T15:02:37.999908Z	  256 Query	select * from Track where AlbumId = 21
2041,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 3,2022-12-13T15:02:38.000674Z	  256 Query	select * from Track where AlbumId = 3
2042,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 21,2022-12-13T15:02:38.014679Z	  256 Query	select * from Track where AlbumId = 21
2043,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 8,2022-12-13T15:02:38.016278Z	  256 Query	select * from Track where AlbumId = 8
2044,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 24,2022-12-13T15:02:38.017141Z	  256 Query	select * from Track where AlbumId = 24
2045,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 9,2022-12-13T15:02:38.017864Z	  256 Query	select * from Track where AlbumId = 9
2046,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 9,2022-12-13T15:02:38.018600Z	  256 Query	select * from Track where AlbumId = 9
2047,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 12,2022-12-13T15:02:38.019359Z	  256 Query	select * from Track where AlbumId = 12
2048,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 8,2022-12-13T15:02:38.020102Z	  256 Query	select * from Track where AlbumId = 8
2049,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 18,2022-12-13T15:02:38.021655Z	  256 Query	select * from Track where AlbumId = 18
2050,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 24,2022-12-13T15:02:38.023263Z	  256 Query	select * from Track where AlbumId = 24
2051,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 17,2022-12-13T15:02:38.024210Z	  256 Query	select * from Track where AlbumId = 17
2052,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 17,2022-12-13T15:02:38.025566Z	  256 Query	select * from Track where AlbumId = 17
2053,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 8,2022-12-13T15:02:38.026640Z	  256 Query	select * from Track where AlbumId = 8
2054,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 2,2022-12-13T15:02:38.027588Z	  256 Query	select * from Track where AlbumId = 2
2055,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 21,2022-12-13T15:02:38.031684Z	  256 Query	select * from Track where AlbumId = 21
2056,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 11,2022-12-13T15:02:38.032531Z	  256 Query	select * from Track where AlbumId = 11
2057,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 11,2022-12-13T15:02:38.033279Z	  256 Query	select * from Track where AlbumId = 11
2058,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 7,2022-12-13T15:02:38.034043Z	  256 Query	select * from Track where AlbumId = 7
2059,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 23,2022-12-13T15:02:38.034966Z	  256 Query	select * from Track where AlbumId = 23
2060,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.036878Z	  256 Query	select * from Track where AlbumId = 19
2061,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 23,2022-12-13T15:02:38.037811Z	  256 Query	select * from Track where AlbumId = 23
2062,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 3,2022-12-13T15:02:38.038556Z	  256 Query	select * from Track where AlbumId = 3
2063,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.052941Z	  256 Query	select * from Track where AlbumId = 19
2064,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 9,2022-12-13T15:02:38.053922Z	  256 Query	select * from Track where AlbumId = 9
2065,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 14,2022-12-13T15:02:38.054692Z	  256 Query	select * from Track where AlbumId = 14
2066,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 25,2022-12-13T15:02:38.055405Z	  256 Query	select * from Track where AlbumId = 25
2067,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 18,2022-12-13T15:02:38.056317Z	  256 Query	select * from Track where AlbumId = 18
2068,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 10,2022-12-13T15:02:38.057267Z	  256 Query	select * from Track where AlbumId = 10
2069,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 22,2022-12-13T15:02:38.058847Z	  256 Query	select * from Track where AlbumId = 22
2070,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 13,2022-12-13T15:02:38.060076Z	  256 Query	select * from Track where AlbumId = 13
2071,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 1,2022-12-13T15:02:38.061056Z	  256 Query	select * from Track where AlbumId = 1
2072,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 2,2022-12-13T15:02:38.100819Z	  256 Query	select * from Track where AlbumId = 2
2073,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 20,2022-12-13T15:02:38.104458Z	  256 Query	select * from Track where AlbumId = 20
2074,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 1,2022-12-13T15:02:38.106315Z	  256 Query	select * from Track where AlbumId = 1
2075,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 24,2022-12-13T15:02:38.149769Z	  256 Query	select * from Track where AlbumId = 24
2076,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 2,2022-12-13T15:02:38.150998Z	  256 Query	select * from Track where AlbumId = 2
2077,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 18,2022-12-13T15:02:38.154741Z	  256 Query	select * from Track where AlbumId = 18
2078,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 11,2022-12-13T15:02:38.155573Z	  256 Query	select * from Track where AlbumId = 11
2079,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.156862Z	  256 Query	select * from Track where AlbumId = 19
2080,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 12,2022-12-13T15:02:38.157811Z	  256 Query	select * from Track where AlbumId = 12
2081,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 16,2022-12-13T15:02:38.158795Z	  256 Query	select * from Track where AlbumId = 16
2082,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 25,2022-12-13T15:02:38.159681Z	  256 Query	select * from Track where AlbumId = 25
2083,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 13,2022-12-13T15:02:38.160446Z	  256 Query	select * from Track where AlbumId = 13
2084,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.161317Z	  256 Query	select * from Track where AlbumId = 19
2085,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 2,2022-12-13T15:02:38.162260Z	  256 Query	select * from Track where AlbumId = 2
2086,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 4,2022-12-13T15:02:38.165973Z	  256 Query	select * from Track where AlbumId = 4
2087,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 23,2022-12-13T15:02:38.187955Z	  256 Query	select * from Track where AlbumId = 23
2088,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 25,2022-12-13T15:02:38.188984Z	  256 Query	select * from Track where AlbumId = 25
2089,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 24,2022-12-13T15:02:38.189816Z	  256 Query	select * from Track where AlbumId = 24
2090,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 22,2022-12-13T15:02:38.191151Z	  256 Query	select * from Track where AlbumId = 22
2091,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 24,2022-12-13T15:02:38.192159Z	  256 Query	select * from Track where AlbumId = 24
2092,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 14,2022-12-13T15:02:38.192934Z	  256 Query	select * from Track where AlbumId = 14
2093,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 21,2022-12-13T15:02:38.193675Z	  256 Query	select * from Track where AlbumId = 21
2094,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 1,2022-12-13T15:02:38.194389Z	  256 Query	select * from Track where AlbumId = 1
2095,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 6,2022-12-13T15:02:38.232214Z	  256 Query	select * from Track where AlbumId = 6
2096,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 16,2022-12-13T15:02:38.233318Z	  256 Query	select * from Track where AlbumId = 16
2097,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 16,2022-12-13T15:02:38.234117Z	  256 Query	select * from Track where AlbumId = 16
2098,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 9,2022-12-13T15:02:38.234814Z	  256 Query	select * from Track where AlbumId = 9
2099,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 5,2022-12-13T15:02:38.235528Z	  256 Query	select * from Track where AlbumId = 5
2100,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 5,2022-12-13T15:02:38.292475Z	  256 Query	select * from Track where AlbumId = 5
2101,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 9,2022-12-13T15:02:38.340586Z	  256 Query	select * from Track where AlbumId = 9
2102,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 15,2022-12-13T15:02:38.341966Z	  256 Query	select * from Track where AlbumId = 15
2103,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 1,2022-12-13T15:02:38.342902Z	  256 Query	select * from Track where AlbumId = 1
2104,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 21,2022-12-13T15:02:38.386132Z	  256 Query	select * from Track where AlbumId = 21
2105,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 7,2022-12-13T15:02:38.387999Z	  256 Query	select * from Track where AlbumId = 7
2106,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 16,2022-12-13T15:02:38.389009Z	  256 Query	select * from Track where AlbumId = 16
2107,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 18,2022-12-13T15:02:38.389823Z	  256 Query	select * from Track where AlbumId = 18
2108,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 5,2022-12-13T15:02:38.390541Z	  256 Query	select * from Track where AlbumId = 5
2109,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 16,2022-12-13T15:02:38.453563Z	  256 Query	select * from Track where AlbumId = 16
2110,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 1,2022-12-13T15:02:38.454753Z	  256 Query	select * from Track where AlbumId = 1
2111,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 1,2022-12-13T15:02:38.495115Z	  256 Query	select * from Track where AlbumId = 1
2112,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.531398Z	  256 Query	select * from Track where AlbumId = 19
2113,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.532438Z	  256 Query	select * from Track where AlbumId = 19
2114,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 22,2022-12-13T15:02:38.533240Z	  256 Query	select * from Track where AlbumId = 22
2115,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 13,2022-12-13T15:02:38.534001Z	  256 Query	select * from Track where AlbumId = 13
2116,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.534733Z	  256 Query	select * from Track where AlbumId = 19
2117,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 23,2022-12-13T15:02:38.535471Z	  256 Query	select * from Track where AlbumId = 23
2118,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 16,2022-12-13T15:02:38.536202Z	  256 Query	select * from Track where AlbumId = 16
2119,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 17,2022-12-13T15:02:38.536938Z	  256 Query	select * from Track where AlbumId = 17
2120,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 20,2022-12-13T15:02:38.537668Z	  256 Query	select * from Track where AlbumId = 20
2121,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 11,2022-12-13T15:02:38.538388Z	  256 Query	select * from Track where AlbumId = 11
2122,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 2,2022-12-13T15:02:38.539658Z	  256 Query	select * from Track where AlbumId = 2
2123,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 17,2022-12-13T15:02:38.543749Z	  256 Query	select * from Track where AlbumId = 17
2124,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 18,2022-12-13T15:02:38.544561Z	  256 Query	select * from Track where AlbumId = 18
2125,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 6,2022-12-13T15:02:38.545324Z	  256 Query	select * from Track where AlbumId = 6
2126,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 15,2022-12-13T15:02:38.546057Z	  256 Query	select * from Track where AlbumId = 15
2127,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 25,2022-12-13T15:02:38.546791Z	  256 Query	select * from Track where AlbumId = 25
2128,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 11,2022-12-13T15:02:38.547530Z	  256 Query	select * from Track where AlbumId = 11
2129,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 4,2022-12-13T15:02:38.548256Z	  256 Query	select * from Track where AlbumId = 4
2130,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 22,2022-12-13T15:02:38.568818Z	  256 Query	select * from Track where AlbumId = 22
2131,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 10,2022-12-13T15:02:38.570010Z	  256 Query	select * from Track where AlbumId = 10
2132,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 24,2022-12-13T15:02:38.570803Z	  256 Query	select * from Track where AlbumId = 24
2133,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 8,2022-12-13T15:02:38.571578Z	  256 Query	select * from Track where AlbumId = 8
2134,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 7,2022-12-13T15:02:38.572239Z	  256 Query	select * from Track where AlbumId = 7
2135,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 13,2022-12-13T15:02:38.572876Z	  256 Query	select * from Track where AlbumId = 13
2136,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.573616Z	  256 Query	select * from Track where AlbumId = 19
2137,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 3,2022-12-13T15:02:38.574545Z	  256 Query	select * from Track where AlbumId = 3
2138,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 21,2022-12-13T15:02:38.585903Z	  256 Query	select * from Track where AlbumId = 21
2139,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 7,2022-12-13T15:02:38.586717Z	  256 Query	select * from Track where AlbumId = 7
2140,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 7,2022-12-13T15:02:38.587452Z	  256 Query	select * from Track where AlbumId = 7
2141,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 3,2022-12-13T15:02:38.588179Z	  256 Query	select * from Track where AlbumId = 3
2142,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 22,2022-12-13T15:02:38.598967Z	  256 Query	select * from Track where AlbumId = 22
2143,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 1,2022-12-13T15:02:38.599753Z	  256 Query	select * from Track where AlbumId = 1
2144,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 25,2022-12-13T15:02:38.630803Z	  256 Query	select * from Track where AlbumId = 25
2145,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.631908Z	  256 Query	select * from Track where AlbumId = 19
2146,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 4,2022-12-13T15:02:38.632696Z	  256 Query	select * from Track where AlbumId = 4
2147,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 23,2022-12-13T15:02:38.651400Z	  256 Query	select * from Track where AlbumId = 23
2148,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 5,2022-12-13T15:02:38.652346Z	  256 Query	select * from Track where AlbumId = 5
2149,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 19,2022-12-13T15:02:38.703283Z	  256 Query	select * from Track where AlbumId = 19
2150,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 24,2022-12-13T15:02:38.704310Z	  256 Query	select * from Track where AlbumId = 24
2151,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 9,2022-12-13T15:02:38.705092Z	  256 Query	select * from Track where AlbumId = 9
2152,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 4,2022-12-13T15:02:38.705774Z	  256 Query	select * from Track where AlbumId = 4
2153,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 22,2022-12-13T15:02:38.729826Z	  256 Query	select * from Track where AlbumId = 22
2154,13/12/2022 15:02:38,13/12/2022,15:02:38,select * from Track where AlbumId = 10,2022-12-13T15:02:38.731442Z	  256 Query	select * from Track where AlbumId = 10
2155,13/12/2022 15:02:42,13/12/2022,15:02:42,select * from Track where AlbumId = 8,2022-12-13T15:02:42.862151Z	  256 Query	select * from Track where AlbumId = 8
2156,13/12/2022 15:03:17,13/12/2022,15:03:17,select * from Track where GenreId = 2,2022-12-13T15:03:17.560954Z	  256 Query	select * from Track where GenreId = 2
2157,13/12/2022 15:03:19,13/12/2022,15:03:19,select * from Track where GenreId = 1,2022-12-13T15:03:19.684640Z	  256 Query	select * from Track where GenreId = 1
2158,13/12/2022 15:03:22,13/12/2022,15:03:22,select * from Track where GenreId = 3,2022-12-13T15:03:22.910770Z	  256 Query	select * from Track where GenreId = 3
2159,13/12/2022 15:03:25,13/12/2022,15:03:25,select * from Track where GenreId = 4,2022-12-13T15:03:25.412101Z	  256 Query	select * from Track where GenreId = 4
